customer_id,Age,Income,Credit Score,Loan Amount,Tenure,Interest Rate,Existing EMI,Dependents,Experience_years,City,Job Type,Education Level,Marital Status,Loan Purpose,Credit Card Owner,Vehicle Owner,Default Flag,Default Status,Income_Clean,Credit Score_Clean,City_Clean,Job type _Clean,Education level_Clean,Risk Level,Income Segment,Loan Size Category
126543,42,44323.07,561,5000,12,19.3,1,4,5,Kolkata,Business,Diploma,Married,Education,Yes,No,1,Yes,44323.07,561,Kolkata,Business,Diploma,High Risk,high,Small
117205,61,86455.65,838,414479.98,36,7.63,0,1,16,Delhi,Freelancer,Masters,Divorced,Education,Yes,No,1,Yes,86455.65,838,Delhi,Freelancer,Masters,High Risk,high,Large
127707,59,66981.66,,349380.94,18,21.2,4,3,38,Pune,Freelancer,HighSchool,Single,Education,No,Yes,1,Yes,66981.66,601,Pune,Freelancer,HighSchool,High Risk,high,Large
113611,50,62283.05,388,74874.98,18,18.39,2,1,4,Bangalore,Salaried,HighSchool,Divorced,Personal,No,Yes,1,Yes,62283.05,388,Bangalore,Salaried,HighSchool,High Risk,high,Large
125966,64,,769,5000,48,20.68,3,4,35,Hyderabad,,Bachelors,Married,Home,No,Yes,1,Yes,55020.04,769,Hyderabad,unknown,Bachelors,High Risk,high,Small
115994,47,40411.79,874,130651.07,6,26.19,0,0,39,Hyderabad,Student,Diploma,Married,Personal,No,Yes,1,Yes,40411.79,874,Hyderabad,Student,Diploma,High Risk,high,Large
128887,24,60832.55,636,101070.56,18,24.54,2,2,0,Bangalore,Salaried,Diploma,Married,Personal,No,Yes,1,Yes,60832.55,636,Bangalore,Salaried,Diploma,High Risk,high,Large
110889,50,73062.13,403,241649.25,6,9.23,0,3,35,Bangalore,Freelancer,HighSchool,Single,Education,No,Yes,1,Yes,73062.13,403,Bangalore,Freelancer,HighSchool,High Risk,high,Large
112018,29,41170.3,838,264986.73,18,22.19,0,5,24,Kolkata,Business,Diploma,Single,Travel,Yes,No,1,Yes,41170.3,838,Kolkata,Business,Diploma,High Risk,high,Large
107645,60,38980.37,734,194928.6,24,22,1,1,16,Hyderabad,Business,Masters,Married,Car,No,Yes,1,Yes,38980.37,734,Hyderabad,Business,Masters,High Risk,high,Large
114116,19,57733.91,362,319445.95,24,14.61,5,0,20,Jaipur,Student,Diploma,Married,Car,No,No,1,Yes,57733.91,362,Jaipur,Student,Diploma,High Risk,high,Large
114708,25,43975.44,583,283994.72,18,8.9,0,3,11,Bangalore,Student,Diploma,Divorced,Business,No,Yes,1,Yes,43975.44,583,Bangalore,Student,Diploma,High Risk,high,Large
109589,39,114219.48,562,249414.33,12,8.65,2,2,1,Kolkata,Freelancer,HighSchool,Married,Personal,No,Yes,1,Yes,114219.48,562,Kolkata,Freelancer,HighSchool,High Risk,high,Large
127075,49,44574.96,440,280158.56,12,20.15,2,5,14,Hyderabad,Salaried,HighSchool,Married,Medical,Yes,No,1,Yes,44574.96,440,Hyderabad,Salaried,HighSchool,High Risk,high,Large
102833,41,55070.24,555,78551.27,24,25.2,0,4,22,Hyderabad,Freelancer,Masters,Single,Business,Yes,Yes,1,Yes,55070.24,555,Hyderabad,Freelancer,Masters,High Risk,high,Large
126374,46,60284.94,472,350110.01,24,24.44,0,2,33,Kolkata,Freelancer,PhD,Single,Travel,Yes,Yes,1,Yes,60284.94,472,Kolkata,Freelancer,PhD,High Risk,high,Large
123251,43,67840.66,660,153257,12,12.47,2,2,22,Mumbai,Unemployed,Masters,Married,Home,No,No,0,No,67840.66,660,Mumbai,Unemployed,Masters,Low Risk,high,Large
128609,47,50803.83,324,5000,36,26.59,0,4,8,Jaipur,Business,HighSchool,Divorced,Business,Yes,Yes,1,Yes,50803.83,324,Jaipur,Business,HighSchool,High Risk,high,Small
123787,43,75911.64,560,5000,48,17.88,1,5,16,Mumbai,Salaried,HighSchool,Divorced,Business,No,No,1,Yes,75911.64,560,Mumbai,Salaried,HighSchool,High Risk,high,Small
109979,26,44965.03,761,184068.23,18,26.79,0,0,26,Mumbai,Freelancer,PhD,Married,Travel,Yes,Yes,1,Yes,44965.03,761,Mumbai,Freelancer,PhD,High Risk,high,Large
121557,25,30772.12,333,13828.81,24,14.37,2,4,8,Jaipur,Salaried,Masters,Married,Car,Yes,Yes,1,Yes,30772.12,333,Jaipur,Salaried,Masters,High Risk,high,Small
127754,63,12594.39,683,229929.35,6,19.59,4,5,30,Pune,Freelancer,HighSchool,Married,Personal,No,Yes,1,Yes,12594.39,683,Pune,Freelancer,HighSchool,High Risk,high,Large
114549,62,55173.85,756,9978.45,60,7.11,0,3,29,Mumbai,Salaried,PhD,Married,Travel,Yes,Yes,1,Yes,55173.85,756,Mumbai,Salaried,PhD,High Risk,high,Small
104095,43,34356.44,682,346679.98,18,15.28,0,1,3,Hyderabad,Freelancer,PhD,Married,Medical,No,No,1,Yes,34356.44,682,Hyderabad,Freelancer,PhD,High Risk,high,Large
119073,34,21339.01,881,10275.93,12,25.62,1,5,16,Bangalore,Freelancer,Masters,Divorced,Home,Yes,No,1,Yes,21339.01,881,Bangalore,Freelancer,Masters,High Risk,high,Small
117573,32,77925.15,717,5000,60,22.74,5,1,31,Bangalore,Unemployed,HighSchool,Single,Business,No,Yes,1,Yes,77925.15,717,Bangalore,Unemployed,HighSchool,High Risk,high,Small
121229,58,42194.35,470,143421.2,6,18.18,2,4,0,Chennai,Salaried,PhD,Divorced,Travel,No,No,1,Yes,42194.35,470,Chennai,Salaried,PhD,High Risk,high,Large
103990,42,27699.73,569,407646.3,12,23.83,2,5,8,Kolkata,Student,HighSchool,Single,Personal,Yes,Yes,1,Yes,27699.73,569,Kolkata,Student,HighSchool,High Risk,high,Large
108060,39,57131.76,464,342163.31,18,23.98,1,3,17,Kolkata,Student,HighSchool,Divorced,Business,Yes,No,1,Yes,57131.76,464,Kolkata,Student,HighSchool,High Risk,high,Large
110565,62,77778.36,466,100126.61,24,25.58,0,3,6,Bangalore,Salaried,HighSchool,Single,Personal,No,No,1,Yes,77778.36,466,Bangalore,Salaried,HighSchool,High Risk,high,Large
125900,35,66316.99,813,159094.18,6,20.05,0,4,33,Mumbai,Freelancer,Bachelors,Married,Home,Yes,Yes,0,No,66316.99,813,Mumbai,Freelancer,Bachelors,Very Low Risk,high,Large
116016,23,30372.45,501,429933.11,24,15.78,1,3,30,Hyderabad,,HighSchool,Divorced,Business,Yes,Yes,1,Yes,30372.45,501,Hyderabad,unknown,HighSchool,High Risk,high,Large
124065,45,52461.54,315,5000,36,18.61,5,5,0,Jaipur,Business,Masters,Married,Home,No,Yes,1,Yes,52461.54,315,Jaipur,Business,Masters,High Risk,high,Small
124431,35,,627,313642.22,36,15.29,1,0,16,Jaipur,Freelancer,Bachelors,Divorced,Travel,No,Yes,1,Yes,55020.04,627,Jaipur,Freelancer,Bachelors,High Risk,high,Large
127260,61,,335,209317.09,24,7.8,2,1,16,Delhi,Student,Bachelors,Divorced,Travel,Yes,Yes,1,Yes,55020.04,335,Delhi,Student,Bachelors,High Risk,high,Large
114799,51,76533.73,506,213118.67,12,10.96,3,5,24,Kolkata,Unemployed,PhD,Divorced,Business,Yes,No,1,Yes,76533.73,506,Kolkata,Unemployed,PhD,High Risk,high,Large
102785,44,43142.29,525,163630.05,6,13.94,1,3,12,Kolkata,Salaried,HighSchool,Single,Travel,No,Yes,1,Yes,43142.29,525,Kolkata,Salaried,HighSchool,High Risk,high,Large
123434,20,53662.12,,5000,60,26.36,1,2,6,Delhi,Business,Masters,Single,Home,Yes,No,1,Yes,53662.12,601,Delhi,Business,Masters,High Risk,high,Small
110771,53,80413.56,429,5000,6,14.06,2,3,1,Chennai,Salaried,Diploma,Single,Education,No,Yes,1,Yes,80413.56,429,Chennai,Salaried,Diploma,High Risk,high,Small
110686,59,80112.95,451,92122.91,24,24.64,2,2,16,Jaipur,Unemployed,Diploma,Divorced,Travel,Yes,Yes,1,Yes,80112.95,451,Jaipur,Unemployed,Diploma,High Risk,high,Large
103880,58,95404.6,301,13591.37,6,25.9,2,5,1,Bangalore,Unemployed,Diploma,Single,Personal,No,No,1,Yes,95404.6,301,Bangalore,Unemployed,Diploma,High Risk,high,Small
124390,27,47350.27,591,333155.28,60,10.58,1,3,31,,Business,Masters,Divorced,Home,Yes,Yes,1,Yes,47350.27,591,unknown,Business,Masters,High Risk,high,Large
129632,40,84904.87,562,294307.39,48,18.84,3,4,26,Hyderabad,Business,Masters,Married,Medical,No,Yes,0,No,84904.87,562,Hyderabad,Business,Masters,Medium Risk,high,Large
129451,40,8000,817,157317.12,6,11.9,2,5,18,Chennai,,Bachelors,Single,Medical,No,No,1,Yes,8000,817,Chennai,unknown,Bachelors,High Risk,high,Large
121318,39,58503.73,745,257004.56,12,26.52,1,2,35,Delhi,Student,Diploma,Married,Education,Yes,No,0,No,58503.73,745,Delhi,Student,Diploma,Very Low Risk,high,Large
124825,64,52303.76,788,162707.55,18,26.81,0,1,22,Hyderabad,,Diploma,Divorced,Medical,No,Yes,1,Yes,52303.76,788,Hyderabad,unknown,Diploma,High Risk,high,Large
123242,23,29821.13,801,306904.3,12,22.27,0,0,33,Kolkata,Unemployed,Bachelors,Divorced,Medical,Yes,Yes,1,Yes,29821.13,801,Kolkata,Unemployed,Bachelors,High Risk,high,Large
118974,47,27291.74,674,105841.79,12,13.85,3,0,31,Pune,Freelancer,PhD,Divorced,Travel,Yes,Yes,1,Yes,27291.74,674,Pune,Freelancer,PhD,High Risk,high,Large
111975,27,47404.54,816,50179.5,6,19.5,1,2,21,Pune,Freelancer,Diploma,Divorced,Travel,Yes,No,1,Yes,47404.54,816,Pune,Freelancer,Diploma,High Risk,high,Medium
107746,37,48428.87,419,307019.53,24,14.2,3,1,38,Kolkata,Business,Diploma,Single,Home,No,No,0,No,48428.87,419,Kolkata,Business,Diploma,Medium Risk,high,Large
124106,57,66830.23,751,362506.53,18,22.06,1,0,38,Bangalore,Student,Diploma,Married,Personal,Yes,Yes,1,Yes,66830.23,751,Bangalore,Student,Diploma,High Risk,high,Large
103945,41,63097.63,500,213793.48,24,9.29,2,0,12,Mumbai,Freelancer,Masters,Married,Medical,Yes,No,1,Yes,63097.63,500,Mumbai,Freelancer,Masters,High Risk,high,Large
102164,49,68453.46,576,91270.83,48,14.92,2,4,20,Hyderabad,Freelancer,HighSchool,Divorced,Travel,Yes,Yes,0,No,68453.46,576,Hyderabad,Freelancer,HighSchool,Medium Risk,high,Large
102886,62,85731.01,798,256464.62,24,7.32,0,5,24,Hyderabad,Salaried,Diploma,Married,Education,No,Yes,1,Yes,85731.01,798,Hyderabad,Salaried,Diploma,High Risk,high,Large
110109,45,83029.65,379,94791.57,18,8.62,0,2,35,Chennai,Business,Bachelors,Single,Medical,Yes,Yes,1,Yes,83029.65,379,Chennai,Business,Bachelors,High Risk,high,Large
120343,20,65702.62,538,5000,18,14.12,3,1,19,Mumbai,Student,,Divorced,Business,No,Yes,1,Yes,65702.62,538,Mumbai,Student,unknown,High Risk,high,Small
104354,49,48406.13,822,243516.83,12,9.92,3,1,2,Bangalore,Salaried,Diploma,Single,Car,No,Yes,1,Yes,48406.13,822,Bangalore,Salaried,Diploma,High Risk,high,Large
105666,63,35348.88,566,300953.75,48,11.77,5,1,13,Bangalore,Business,PhD,Divorced,Business,Yes,No,1,Yes,35348.88,566,Bangalore,Business,PhD,High Risk,high,Large
100172,37,,840,126993.77,60,22.85,3,4,2,Mumbai,Business,Bachelors,Married,Education,No,Yes,0,No,55020.04,840,Mumbai,Business,Bachelors,Very Low Risk,high,Large
100639,62,8000,567,117081.52,24,26.06,2,5,5,Jaipur,Freelancer,Masters,Married,Business,Yes,Yes,1,Yes,8000,567,Jaipur,Freelancer,Masters,High Risk,high,Large
121761,21,53924.18,723,265550.4,36,14.75,0,1,30,Chennai,Unemployed,Diploma,Single,Education,Yes,Yes,1,Yes,53924.18,723,Chennai,Unemployed,Diploma,High Risk,high,Large
123156,21,,800,209453.62,18,22.66,2,2,32,Jaipur,Unemployed,Diploma,Single,Car,No,Yes,1,Yes,55020.04,800,Jaipur,Unemployed,Diploma,High Risk,high,Large
105065,37,73556.12,422,51144.99,48,15.97,1,3,28,Delhi,Student,Diploma,Divorced,Education,Yes,No,1,Yes,73556.12,422,Delhi,Student,Diploma,High Risk,high,Medium
101548,32,66107.07,670,367169.55,60,7.63,2,4,27,Bangalore,Business,Masters,Divorced,Home,No,Yes,0,No,66107.07,670,Bangalore,Business,Masters,Low Risk,high,Large
107435,54,31594.54,737,54192.51,48,12.15,2,5,32,Kolkata,,Diploma,Married,Home,No,Yes,1,Yes,31594.54,737,Kolkata,unknown,Diploma,High Risk,high,Medium
110932,56,37066.96,794,393466.74,24,17.53,1,0,6,Jaipur,Student,PhD,Married,Travel,No,No,1,Yes,37066.96,794,Jaipur,Student,PhD,High Risk,high,Large
110024,23,28723.49,523,5000,12,8.86,3,2,34,Delhi,Unemployed,Masters,Married,Medical,Yes,Yes,0,No,28723.49,523,Delhi,Unemployed,Masters,Medium Risk,high,Small
101036,38,17671.81,675,367054.67,24,25.4,2,1,35,Mumbai,Freelancer,Bachelors,Married,Personal,No,No,1,Yes,17671.81,675,Mumbai,Freelancer,Bachelors,High Risk,high,Large
125081,64,43881.84,715,5000,48,23.31,1,3,25,Chennai,Salaried,HighSchool,Divorced,Business,Yes,No,0,No,43881.84,715,Chennai,Salaried,HighSchool,Very Low Risk,high,Small
114419,24,73464.97,401,196844.11,12,23.71,2,0,19,Chennai,Salaried,Masters,Married,Travel,Yes,No,1,Yes,73464.97,401,Chennai,Salaried,Masters,High Risk,high,Large
118827,25,53097.78,494,19676.39,12,17.31,0,3,21,Pune,Business,Masters,Divorced,Personal,No,Yes,1,Yes,53097.78,494,Pune,Business,Masters,High Risk,high,Small
108418,26,86406.46,677,267469.52,36,13.74,3,5,29,Chennai,Unemployed,HighSchool,Single,Business,Yes,Yes,1,Yes,86406.46,677,Chennai,Unemployed,HighSchool,High Risk,high,Large
118870,27,11934.16,391,345353.36,60,11.41,3,4,16,Jaipur,Business,PhD,Single,Personal,Yes,No,1,Yes,11934.16,391,Jaipur,Business,PhD,High Risk,high,Large
109582,34,44395.72,548,95704.22,24,20.75,2,5,19,Hyderabad,Salaried,Diploma,Single,Home,No,No,0,No,44395.72,548,Hyderabad,Salaried,Diploma,Medium Risk,high,Large
124453,31,11248.83,515,322708.21,18,20.88,1,0,32,Kolkata,Freelancer,Masters,Divorced,Car,Yes,No,1,Yes,11248.83,515,Kolkata,Freelancer,Masters,High Risk,high,Large
110713,41,93022.07,489,5000,6,10.13,1,1,28,Hyderabad,Student,HighSchool,Single,Personal,No,No,1,Yes,93022.07,489,Hyderabad,Student,HighSchool,High Risk,high,Small
123655,58,85743.74,868,210285.39,60,9.61,1,2,17,Delhi,Business,PhD,Divorced,Personal,Yes,Yes,1,Yes,85743.74,868,Delhi,Business,PhD,High Risk,high,Large
123085,39,64158.23,655,208536.16,48,14.04,0,3,32,,Unemployed,Diploma,Divorced,Medical,Yes,No,1,Yes,64158.23,655,unknown,Unemployed,Diploma,High Risk,high,Large
108257,27,29571.82,,89020.99,48,12.55,2,5,22,Bangalore,Freelancer,PhD,Divorced,Travel,No,No,1,Yes,29571.82,601,Bangalore,Freelancer,PhD,High Risk,high,Large
112467,56,24093.45,548,210342.86,24,15.14,2,3,20,Bangalore,Business,Masters,Single,Education,No,No,1,Yes,24093.45,548,Bangalore,Business,Masters,High Risk,high,Large
125115,25,49794.2,360,287501.73,24,13.87,2,3,11,Jaipur,,Bachelors,Divorced,Home,Yes,Yes,1,Yes,49794.2,360,Jaipur,unknown,Bachelors,High Risk,high,Large
124739,37,110350.42,871,451960.89,36,26.15,1,5,9,Kolkata,Student,Diploma,Single,Home,No,No,1,Yes,110350.42,871,Kolkata,Student,Diploma,High Risk,high,Large
118408,25,68636.89,608,419741.21,36,16.9,1,4,38,Hyderabad,Unemployed,Bachelors,Single,Medical,No,No,1,Yes,68636.89,608,Hyderabad,Unemployed,Bachelors,High Risk,high,Large
118256,48,72790.62,877,94170.15,36,27.65,0,1,0,Jaipur,Unemployed,Diploma,Single,Home,No,Yes,1,Yes,72790.62,877,Jaipur,Unemployed,Diploma,High Risk,high,Large
100354,42,94961.25,856,122404.2,60,16.11,1,4,15,Jaipur,Salaried,Diploma,Divorced,Business,Yes,Yes,1,Yes,94961.25,856,Jaipur,Salaried,Diploma,High Risk,high,Large
123315,23,58438.98,775,97074.57,6,14.2,4,4,39,Delhi,Unemployed,Diploma,Divorced,Travel,No,Yes,1,Yes,58438.98,775,Delhi,Unemployed,Diploma,High Risk,high,Large
105904,28,43281.01,588,155580.13,24,11.98,2,5,24,Jaipur,Student,PhD,Divorced,Car,Yes,No,1,Yes,43281.01,588,Jaipur,Student,PhD,High Risk,high,Large
112954,49,63353.78,361,10631.91,48,13.62,2,1,22,Pune,Salaried,PhD,Married,Business,No,Yes,1,Yes,63353.78,361,Pune,Salaried,PhD,High Risk,high,Small
101164,43,28186.92,855,197968.1,36,9.74,0,2,22,Bangalore,Business,PhD,Single,Travel,No,Yes,1,Yes,28186.92,855,Bangalore,Business,PhD,High Risk,high,Large
127018,42,73567.29,717,137965.77,18,23.63,1,1,2,Pune,Unemployed,HighSchool,Single,Medical,Yes,Yes,1,Yes,73567.29,717,Pune,Unemployed,HighSchool,High Risk,high,Large
103395,62,,835,5000,6,19.21,3,2,16,Pune,Student,Masters,Single,Personal,No,Yes,0,No,55020.04,835,Pune,Student,Masters,Very Low Risk,high,Small
114796,58,37782.12,319,282348.92,36,16.84,2,2,15,Chennai,Student,Diploma,Married,Travel,No,Yes,1,Yes,37782.12,319,Chennai,Student,Diploma,High Risk,high,Large
123394,33,76734.09,310,184596.2,12,13.78,1,5,5,Bangalore,Unemployed,Diploma,Divorced,Education,Yes,Yes,1,Yes,76734.09,310,Bangalore,Unemployed,Diploma,High Risk,high,Large
112760,45,59855.9,812,114050.44,60,21.42,1,5,15,Delhi,Freelancer,Diploma,Divorced,Travel,No,Yes,1,Yes,59855.9,812,Delhi,Freelancer,Diploma,High Risk,high,Large
103127,52,60739.74,715,367833.88,36,20.23,1,2,23,Chennai,Student,HighSchool,Married,Business,Yes,Yes,1,Yes,60739.74,715,Chennai,Student,HighSchool,High Risk,high,Large
109694,48,65770.48,638,466234.61,12,23.1,4,4,4,Delhi,Salaried,Masters,Divorced,Travel,Yes,No,1,Yes,65770.48,638,Delhi,Salaried,Masters,High Risk,high,Large
115138,55,59774.42,485,356704.9,60,8.61,0,2,27,Pune,Student,HighSchool,Divorced,Business,Yes,Yes,1,Yes,59774.42,485,Pune,Student,HighSchool,High Risk,high,Large
108501,47,68128.89,874,281750.75,60,26.83,1,2,3,,Business,PhD,Married,Medical,No,Yes,1,Yes,68128.89,874,unknown,Business,PhD,High Risk,high,Large
124115,25,47059.82,857,212850,18,26.42,1,2,28,Kolkata,Business,HighSchool,Single,Medical,No,No,1,Yes,47059.82,857,Kolkata,Business,HighSchool,High Risk,high,Large
120738,22,71100.75,535,115759.19,6,10.98,0,0,14,Kolkata,Student,PhD,Single,Car,No,No,1,Yes,71100.75,535,Kolkata,Student,PhD,High Risk,high,Large
124973,45,42222.94,778,97433.53,60,11.9,2,2,35,Kolkata,Student,Masters,Married,Home,Yes,No,1,Yes,42222.94,778,Kolkata,Student,Masters,High Risk,high,Large
124443,45,47128.49,559,352497.03,12,16.4,1,2,13,Hyderabad,Salaried,Bachelors,Divorced,Home,Yes,No,0,No,47128.49,559,Hyderabad,Salaried,Bachelors,Medium Risk,high,Large
116535,38,49239.13,525,102243.05,18,18.31,1,2,8,Kolkata,Business,Diploma,Single,Medical,No,No,0,No,49239.13,525,Kolkata,Business,Diploma,Medium Risk,high,Large
103587,41,44517.49,403,5000,12,7.31,1,3,14,Delhi,Unemployed,PhD,Married,Business,No,No,1,Yes,44517.49,403,Delhi,Unemployed,PhD,High Risk,high,Small
103557,30,47919.25,319,106157.31,12,22.06,3,3,33,Bangalore,Freelancer,Diploma,Divorced,Education,Yes,No,1,Yes,47919.25,319,Bangalore,Freelancer,Diploma,High Risk,high,Large
125133,41,78483.16,367,71004.87,18,8.12,2,4,21,Delhi,Student,HighSchool,Divorced,Medical,No,No,1,Yes,78483.16,367,Delhi,Student,HighSchool,High Risk,high,Large
110962,22,39902.49,644,111440.8,60,18.88,0,1,26,Delhi,Student,Diploma,Divorced,Business,No,Yes,1,Yes,39902.49,644,Delhi,Student,Diploma,High Risk,high,Large
113004,42,19173.58,640,157058.19,6,10.9,0,1,36,Bangalore,Salaried,Diploma,Single,Home,No,No,1,Yes,19173.58,640,Bangalore,Salaried,Diploma,High Risk,high,Large
116708,26,53517.04,516,179932.28,12,22.79,1,3,7,Jaipur,Business,PhD,Divorced,Car,Yes,No,1,Yes,53517.04,516,Jaipur,Business,PhD,High Risk,high,Large
116005,52,43323.53,462,417182.86,12,25.75,0,0,2,Pune,Student,Diploma,Married,Business,Yes,Yes,1,Yes,43323.53,462,Pune,Student,Diploma,High Risk,high,Large
105171,28,40759.69,378,357633.72,24,21.22,2,3,11,Mumbai,Student,PhD,Married,Medical,Yes,Yes,1,Yes,40759.69,378,Mumbai,Student,PhD,High Risk,high,Large
106743,44,74850.27,473,311658.23,12,12.07,3,3,28,Delhi,Salaried,,Single,Car,Yes,Yes,1,Yes,74850.27,473,Delhi,Salaried,unknown,High Risk,high,Large
107398,41,65865.42,511,268618.71,48,21.75,5,1,21,Delhi,Business,Bachelors,Divorced,Home,No,Yes,1,Yes,65865.42,511,Delhi,Business,Bachelors,High Risk,high,Large
119593,29,31355.81,753,352836.34,48,22.51,3,5,14,Bangalore,Business,Diploma,Married,Travel,Yes,Yes,1,Yes,31355.81,753,Bangalore,Business,Diploma,High Risk,high,Large
111267,27,112051.61,687,262745.13,36,26.41,0,2,26,Jaipur,Freelancer,Masters,Married,Education,No,No,0,No,112051.61,687,Jaipur,Freelancer,Masters,Low Risk,high,Large
127257,29,42695.3,688,14894.61,36,9.75,1,3,18,Pune,Student,Masters,Divorced,Car,No,Yes,1,Yes,42695.3,688,Pune,Student,Masters,High Risk,high,Small
109484,59,58488.17,483,195434.13,6,20.46,2,3,36,Mumbai,Unemployed,HighSchool,Married,Home,No,No,1,Yes,58488.17,483,Mumbai,Unemployed,HighSchool,High Risk,high,Large
113830,48,23462.01,462,364814.47,24,7.06,1,2,14,Chennai,Unemployed,Diploma,Divorced,Personal,Yes,Yes,1,Yes,23462.01,462,Chennai,Unemployed,Diploma,High Risk,high,Large
129433,46,49806.21,858,167541.58,18,27.36,2,1,13,Chennai,Business,Masters,Single,Personal,Yes,Yes,1,Yes,49806.21,858,Chennai,Business,Masters,High Risk,high,Large
118763,63,54501.07,536,326833.16,24,7.81,3,4,9,Mumbai,Student,PhD,Divorced,Travel,Yes,Yes,0,No,54501.07,536,Mumbai,Student,PhD,Medium Risk,high,Large
116892,61,80603.08,542,204776.88,12,19.96,1,2,3,Kolkata,Salaried,HighSchool,Married,Business,No,No,1,Yes,80603.08,542,Kolkata,Salaried,HighSchool,High Risk,high,Large
113890,22,55742.53,351,154555.46,24,22.78,1,0,7,Kolkata,Business,Bachelors,Divorced,Car,Yes,No,1,Yes,55742.53,351,Kolkata,Business,Bachelors,High Risk,high,Large
123401,40,37889.27,395,399007.26,60,14.13,2,2,13,Hyderabad,,HighSchool,Married,Education,Yes,Yes,1,Yes,37889.27,395,Hyderabad,unknown,HighSchool,High Risk,high,Large
122816,31,58591.3,,341671.27,18,18.71,4,1,30,Pune,Freelancer,Bachelors,Divorced,Medical,Yes,No,0,No,58591.3,601,Pune,Freelancer,Bachelors,Low Risk,high,Large
108177,33,45157.13,853,54449.91,48,14.59,2,3,35,Mumbai,Freelancer,Masters,Single,Business,Yes,Yes,1,Yes,45157.13,853,Mumbai,Freelancer,Masters,High Risk,high,Medium
111620,50,28321.47,329,131592.41,36,8.08,2,4,9,Jaipur,Unemployed,HighSchool,Divorced,Business,Yes,No,1,Yes,28321.47,329,Jaipur,Unemployed,HighSchool,High Risk,high,Large
107857,49,25190.6,686,359176.43,12,21.28,5,0,33,Chennai,Freelancer,Masters,Single,Business,No,Yes,1,Yes,25190.6,686,Chennai,Freelancer,Masters,High Risk,high,Large
120805,63,62485.71,512,35285.8,48,10.58,2,0,0,Bangalore,,Masters,Single,Car,Yes,Yes,1,Yes,62485.71,512,Bangalore,unknown,Masters,High Risk,high,Medium
117485,30,64100.15,,39585.6,6,14.54,3,3,18,Kolkata,Salaried,HighSchool,Single,Education,Yes,No,0,No,64100.15,601,Kolkata,Salaried,HighSchool,Low Risk,high,Medium
125011,27,56251,527,433228.44,6,17.11,1,4,32,Chennai,Student,Diploma,Single,Business,Yes,Yes,1,Yes,56251,527,Chennai,Student,Diploma,High Risk,high,Large
102603,19,68524.57,607,238496.25,24,18,2,0,3,Mumbai,Freelancer,Diploma,Single,Travel,No,Yes,1,Yes,68524.57,607,Mumbai,Freelancer,Diploma,High Risk,high,Large
108609,43,48847.65,597,274816.86,18,20.11,2,4,1,Hyderabad,Freelancer,Diploma,Married,Medical,Yes,No,1,Yes,48847.65,597,Hyderabad,Freelancer,Diploma,High Risk,high,Large
108061,64,24924.6,562,72390.6,60,23.7,2,5,6,Pune,Salaried,,Married,Medical,Yes,Yes,1,Yes,24924.6,562,Pune,Salaried,unknown,High Risk,high,Large
103250,26,54174.01,844,480315.41,24,16.56,1,5,13,Hyderabad,Student,Bachelors,Divorced,Medical,No,No,1,Yes,54174.01,844,Hyderabad,Student,Bachelors,High Risk,high,Large
112601,43,78029.03,432,5000,48,22.02,0,2,39,Kolkata,,Diploma,Married,Medical,Yes,No,1,Yes,78029.03,432,Kolkata,unknown,Diploma,High Risk,high,Small
119941,57,65160.97,811,71648.3,12,10.23,1,4,24,Mumbai,Freelancer,Masters,Divorced,Travel,Yes,No,1,Yes,65160.97,811,Mumbai,Freelancer,Masters,High Risk,high,Large
115857,55,55291.03,616,169966.08,48,21.98,1,5,11,Hyderabad,Student,Bachelors,Married,Home,No,Yes,1,Yes,55291.03,616,Hyderabad,Student,Bachelors,High Risk,high,Large
100709,52,101096.35,848,297773.92,6,23.21,3,4,35,Mumbai,Unemployed,PhD,Divorced,Car,Yes,No,0,No,101096.35,848,Mumbai,Unemployed,PhD,Very Low Risk,high,Large
100118,50,26197.37,683,156675.76,24,8.59,2,3,6,Bangalore,Student,PhD,Married,Business,No,Yes,1,Yes,26197.37,683,Bangalore,Student,PhD,High Risk,high,Large
110214,48,54592.48,320,58892.62,18,11.85,1,3,3,Kolkata,Business,Masters,Single,Personal,Yes,Yes,1,Yes,54592.48,320,Kolkata,Business,Masters,High Risk,high,Medium
104598,23,48279.1,785,632862.36,60,12.74,2,3,6,Jaipur,Business,Bachelors,Single,Home,Yes,No,1,Yes,48279.1,785,Jaipur,Business,Bachelors,High Risk,high,Large
102042,45,46076.23,590,562676.19,6,23.07,0,2,26,Kolkata,Salaried,HighSchool,Single,Car,No,No,1,Yes,46076.23,590,Kolkata,Salaried,HighSchool,High Risk,high,Large
107419,42,27504.86,324,62226.4,60,15.9,2,5,17,Hyderabad,Salaried,Masters,Single,Business,No,Yes,1,Yes,27504.86,324,Hyderabad,Salaried,Masters,High Risk,high,Medium
106130,39,75810.95,520,314470.09,18,18.7,1,1,33,Pune,Student,PhD,Single,Personal,No,No,1,Yes,75810.95,520,Pune,Student,PhD,High Risk,high,Large
117886,57,59314.28,588,32298.46,12,17.04,0,2,3,Kolkata,Business,Masters,Single,Medical,Yes,Yes,0,No,59314.28,588,Kolkata,Business,Masters,Medium Risk,high,Medium
100317,62,55082.86,733,65300.6,48,15.2,1,3,28,Mumbai,Student,PhD,Single,Business,No,Yes,1,Yes,55082.86,733,Mumbai,Student,PhD,High Risk,high,Medium
